time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,0.260062162313997,-0.16480740022860466,3.8713373255986605,6.237063092791267,6.199522647560951,0.0,0.5575333509935121,-0.34148712686982435,3.9317215977725044,-0.06285551059393772,-0.14434126389399957,0.0,438.981426836674,435.8262648728957,439.1805970864331,437.701935008037
1.8600000000000012,0.2951549212811079,-0.18619726616230292,4.108790764543779,6.233679812458149,6.1914361916565355,0.0,0.6129959293992328,-0.37183307690520045,3.9831004026389047,-0.045863731653467604,-0.12042482769697346,0.0,436.4111542640019,438.3855153100065,436.76004430077955,438.172691401472
1.9200000000000013,0.3337789002593924,-0.2094976987566094,4.349878974421694,6.2308590920549065,6.184501956138579,0.0,0.6751309677706491,-0.4051035684200234,4.0528149147127595,-0.049412747904716156,-0.10730481572593023,0.0,443.16943827305187,444.23455561386754,444.244667028255,443.9522109245245
1.9800000000000013,0.37642375453457144,-0.2349345112176511,4.596722297192803,6.227829882444729,6.17751080816582,0.0,0.7470034706433312,-0.44307767466846254,4.1747287582847,-0.05272566386946634,-0.1503857361915392,0.0,461.8851876795973,458.46172407639,461.72570973989554,461.46273863274865
2.0400000000000014,0.4236285853924016,-0.26276034245884994,4.85167718471241,6.224401399844961,6.168219614144974,0.0,0.8274210485983587,-0.4847690985426209,4.3230336146197725,-0.0678831616114582,-0.16573951255585742,0.0,470.1868112440612,468.97420881078455,471.1620001170623,469.98645631077807
2.1000000000000014,0.476006723711833,-0.293236307307061,5.116687247634905,6.220651174001681,6.157952815845006,0.0,0.9195791603784044,-0.5314896246289487,4.509682025226838,-0.05347852909586023,-0.1849028076187936,0.0,483.2583962961162,481.78567571727535,482.8114694950359,483.8945798544913
2.1600000000000015,0.5337676971831713,-0.3264048745703351,5.389817715947609,6.218041378729861,6.146899589037654,0.0,1.0068363387687929,-0.5743814967832889,4.594094810966224,-0.028667635408752237,-0.18289151313336188,0.0,453.1973596735585,453.326844760761,453.8778693003968,455.86380327747594
2.2200000000000015,0.5967494256287538,-0.36208204907807484,5.666279277819843,6.2162658406390285,6.1357394623597195,0.0,1.0935342705595275,-0.6149987416788523,4.620950559572737,-0.031508566385663725,-0.1930772234064285,0.0,437.54182398948745,436.65853429948197,437.0215936588098,436.7844155448655
2.2800000000000016,0.66538332799419,-0.40033610307567374,5.945927288830473,6.214810552466199,6.124175857826373,0.0,1.1953405585550836,-0.6602628112817241,4.700044091618649,-0.01269765713860099,-0.19203594331258825,0.0,454.2807989354974,454.32897545132204,453.7151132593582,455.22291258568407
2.3400000000000016,0.7401421586026891,-0.4412395836644053,6.228967926413643,6.21415695978521,6.1126433158286275,0.0,1.2976394327338574,-0.7032279905393468,4.734219499419375,-0.007508712141751033,-0.19255691186710266,0.0,442.09491951234247,442.0157642999895,440.59077304025766,441.01975077274045
2.4000000000000017,0.821441365143644,-0.4848054990863773,6.515101523845274,6.213748476919914,6.101710575766095,0.0,1.4133453117765433,-0.7489753930357879,4.80296335265302,-0.005442257303360435,-0.16699474949492032,0.0,452.9020554828806,454.9216102039817,452.72754120883894,452.8939101186008
2.4600000000000017,0.9094360506043726,-0.5309517025834066,6.802868537196673,6.21355464774304,6.091982255789855,0.0,1.5206288880353325,-0.7892450661608548,4.789053071964253,0.0008621062238525802,-0.15387318847451972,0.0,427.3078272359885,428.3988278836729,427.63157559674136,428.16840581418825
2.520000000000002,1.0046245258424154,-0.5797271420642054,7.092801819839393,6.2133840108425105,6.082771367026638,0.0,1.6531270664025521,-0.8365669939292051,4.874697276564887,-0.011537948424269449,-0.15280841329971312,0.0,460.71382765595325,460.7766922559197,460.5721109943996,459.5902636087701
2.580000000000002,1.1078862573967019,-0.6313256462187616,7.387545682870409,6.213453825370342,6.073730552116762,0.0,1.7897081524336755,-0.8833675577664737,4.9494276706226445,0.018864872469903822,-0.14673623796776214,0.0,457.8500092631336,458.31228475910865,457.66679377669374,460.08061480358657
2.640000000000002,1.2187578866108315,-0.6854779291897434,7.6831979498907295,6.214569038034654,6.064552890265391,0.0,1.9067241291213173,-0.9216207596375389,4.905546359581395,0.01802505286028167,-0.16983836080406994,0.0,421.85114105949776,419.8270818418811,421.5966147092857,421.52399758831325
2.700000000000002,1.3378072845370128,-0.7422135450565035,7.980668046432961,6.21628186453578,6.054484648170774,0.0,2.062457793305861,-0.9693683630184026,5.009246381143112,0.04397648166186818,-0.16402266538734556,0.0,469.96391427251604,470.38926296838815,467.1889376796291,469.2084641753655
2.760000000000002,1.465978505010475,-0.801652336051581,8.282506822153309,6.218569561759059,6.044314624036325,0.0,2.2107300005872945,-1.0116645021317234,5.051455977203767,0.022642341304699838,-0.18364625747277633,0.0,452.12239636448896,450.5108286039345,453.0704642310144,451.35230419204686
2.820000000000002,1.6030523139576742,-0.8635412814217934,8.586084111603672,6.220018876207384,6.033441360755825,0.0,2.3592762439086794,-1.051153352541425,5.067266752211715,0.02702092036281956,-0.17677148914959304,0.0,444.3065486660558,444.8381397185454,444.41590779812987,444.7747910636913
2.880000000000002,1.7500296965046296,-0.927967668288305,8.893674477048355,6.221146429199926,6.022317341065179,0.0,2.540850251462716,-1.0961833564516572,5.184659124166275,-0.0077225001514940415,-0.2144464070861593,0.0,479.49703362516226,476.5935716350087,478.57887559670087,475.9266144642479
2.940000000000002,1.9072773506389025,-0.9948802722360955,9.205051932788875,6.220308928144711,6.009195172853749,0.0,2.7017663963601546,-1.1342617447695962,5.193953472748513,-0.030909796486470797,-0.22895071497345318,0.0,447.66446966231837,446.4351089406597,445.90659560598266,444.00804925799446
3.000000000000002,2.074175632571941,-1.0640414602599384,9.516092647680424,6.21949298833016,5.995153690720439,0.0,2.8625807800294556,-1.1711891583996523,5.17352646176359,0.008245028393533365,-0.24680542563538616,0.0,439.24385627648303,437.70441522652357,435.1967376323831,438.46240573411586
3.0600000000000023,2.2506196810980885,-1.1353523228840103,9.82471024656242,6.219914436862746,5.980022663775088,0.0,3.0200075470307297,-1.2057934027123958,5.1133489239342955,0.004463106531630963,-0.2659750886177733,0.0,426.7177849646356,425.0102835602988,425.1483953908202,424.82406074990746
3.1200000000000023,2.4373150846433815,-1.2088458183933104,10.131447587357199,6.219971076546273,5.963913779000599,0.0,3.2044039797852384,-1.2439379630293181,5.1104278463514685,-0.007235251166184591,-0.2740212040835408,0.0,446.7526119114964,446.023394365368,445.60489684513914,444.64736700263677
3.1800000000000024,2.6347904813733347,-1.284520399875368,10.436247887814176,6.219317367069397,5.947178031543489,0.0,3.379319111215561,-1.2785690809365529,5.049046662612257,-0.019460331030112785,-0.2911674082228911,0.0,428.4573099098679,426.913990015973,428.43935410495595,427.3985711987923
3.2400000000000024,2.843414695180619,-1.3623540417841948,10.738396802369678,6.21830518427921,5.929644252224357,0.0,3.576106135398107,-1.3159349184501723,5.021739676299894,-0.01213583297074741,-0.29443779233546397,0.0,440.5091561738583,440.15088055872036,441.04740842097203,441.6521348236195
3.3000000000000025,3.0650379081564925,-1.442599648412779,11.041231704332592,6.217449869672432,5.912129033451624,0.0,3.8126415366831483,-1.358916244183166,5.071354973524734,-0.018872064165993234,-0.2873195160336052,0.0,468.07194157643846,468.54382010039654,468.3255650192678,467.8013400161062
3.3600000000000025,3.3002553090712525,-1.525282283958963,11.344583580265036,6.216489778626592,5.895035546540022,0.0,4.029124955717271,-1.3972095308628798,5.039425775989894,-0.010803246818405634,-0.2804408530408471,0.0,444.78734809345093,445.26823474618465,443.2456016392123,443.90844921454897
3.4200000000000026,3.548647541744799,-1.610258524698834,11.645707756170838,6.216693379390609,5.877806853647993,0.0,4.251748020817395,-1.4352971305634021,4.997111611652104,0.02252890013935175,-0.3059210803494135,0.0,444.3067194054058,442.12702446413806,441.29819601869184,444.04167690667765
